topic_id,topic_name,subfield_id,subfield_name,field_id,field_name,domain_id,domain_name,keywords,summary,wikipedia_url
10226,Land Use and Ecosystem Services,2306,Global and Planetary Change,23,Environmental Science,3,Physical Sciences,Ecosystem Services; Land Use Change; Urbanization; Global Impact; Biodiversity Conservation; Sustainability; Spatial Dynamics; Human-Nature Interactions; Environmental Policy; Social-Ecological Systems,"This cluster of papers focuses on the global analysis of ecosystem services and land use, including the impacts of urbanization, biodiversity conservation, and sustainability. It explores the spatial dynamics of human-nature interactions and provides insights for environmental policy and the management of social-ecological systems.",https://en.wikipedia.org/wiki/Ecosystem_services
10230,Marine and fisheries research,2306,Global and Planetary Change,23,Environmental Science,3,Physical Sciences,Climate Change; Marine Fisheries; Ecosystem Management; Fish Population Dynamics; Oceanic Ecosystems; Fisheries Sustainability; Trophic Cascades; Global Fish Production; Estuarine Habitats; Otolith Chemistry,"This cluster of papers focuses on the impacts of climate change on marine fisheries, including topics such as fish population dynamics, trophic cascades, ecosystem management, and the sustainability of global fish production. It also explores the influence of climate change on estuarine habitats and the use of otolith chemistry in understanding fish life cycles.",https://en.wikipedia.org/wiki/Effects_of_climate_change_on_fisheries
10266,Plant Water Relations and Carbon Dynamics,2306,Global and Planetary Change,23,Environmental Science,3,Physical Sciences,Drought; Tree Mortality; Climate Change; Ecosystem Resilience; Evapotranspiration; Carbon Balance; Hydraulic Conductance; Stomatal Response; Global Vegetation Models; Eddy Covariance,"This cluster of papers explores the impact of drought and heat-induced tree mortality on global forests, highlighting emerging climate change risks. It delves into mechanisms of plant survival and mortality during drought, ecosystem dynamics, carbon cycling, and the role of stomata in driving environmental change. The research also evaluates the vulnerability of forests to drought, the global distribution of terrestrial carbon dioxide uptake, and the implications of widespread tree mortality triggered by climate stress.",https://en.wikipedia.org/wiki/Forest_ecology
10319,"Conservation, Biodiversity, and Resource Management",2306,Global and Planetary Change,23,Environmental Science,3,Physical Sciences,Tropical Deforestation; Environmental Services; Protected Areas; Community-Based Conservation; Biodiversity Conservation; Payments for Ecosystem Services; Climate Change; Forest Governance; Land Use Change; Global Forest Transition,"This cluster of papers explores the drivers, impacts, and governance of tropical deforestation, including topics such as payments for ecosystem services, community-based conservation, protected areas, and the relationship between deforestation and climate change. It also delves into the challenges and potential solutions related to biodiversity conservation in the context of land use change and global forest transition.",https://en.wikipedia.org/wiki/Deforestation
10332,Amphibian and Reptile Biology,2306,Global and Planetary Change,23,Environmental Science,3,Physical Sciences,Amphibian Declines; Chytridiomycosis; Climate Change; Biodiversity Loss; Pathogen Impact; Habitat Fragmentation; Species Extinction; Phylogenetic Analysis; Population Dynamics; Conservation Biology,"This cluster of papers focuses on the global declines and extinctions of amphibian species, with a particular emphasis on the impact of chytridiomycosis, climate change, habitat fragmentation, and biodiversity loss. The papers cover topics such as pathogen impact, phylogenetic analysis, population dynamics, and conservation biology in the context of amphibian declines.",https://en.wikipedia.org/wiki/Decline_in_amphibian_populations
10347,Atmospheric aerosols and clouds,2306,Global and Planetary Change,23,Environmental Science,3,Physical Sciences,Aerosols; Climate; Hydrological Cycle; Atmospheric Dust; Radiative Forcing; Clouds; Satellite Observations; Air Quality; Ice Nucleation; Remote Sensing,"This cluster of papers focuses on the impact of aerosols on climate and the hydrological cycle. It covers topics such as aerosol properties, radiative forcing, cloud interactions, ice nucleation, and air quality, using satellite observations and remote sensing techniques.",https://en.wikipedia.org/wiki/Aerosol%E2%80%93climate_interaction
10555,Fire effects on ecosystems,2306,Global and Planetary Change,23,Environmental Science,3,Physical Sciences,Climate Change; Forest Fires; Wildfire Activity; Global Emissions; Fire Regimes; Boreal Forests; Soil Properties; Ecosystem Resilience; Carbon Loss; Remote Sensing,"This cluster of papers explores the impact of climate change on forest wildfires, including the increase in wildfire activity, global fire emissions, fire regimes, and the resilience of ecosystems. It also delves into the effects of wildfires on soil properties, carbon loss, and the use of remote sensing for monitoring and assessment.",https://en.wikipedia.org/wiki/Effects_of_climate_change_on_wildfires
10930,Flood Risk Assessment and Management,2306,Global and Planetary Change,23,Environmental Science,3,Physical Sciences,Flood Risk; Remote Sensing; Climate Change; Surface Water Mapping; Flood Inundation Modeling; Urban Flooding; Risk Perception; Hydrological Modeling; Satellite Imagery; Disaster Management,"This cluster of papers focuses on the assessment, mapping, and management of global flood risk, incorporating aspects such as remote sensing, climate change impacts, surface water mapping, flood inundation modeling, urban flooding, risk perception, hydrological modeling, satellite imagery, and disaster management.",https://en.wikipedia.org/wiki/Flood_risk_assessment
11088,Marine Bivalve and Aquaculture Studies,2306,Global and Planetary Change,23,Environmental Science,3,Physical Sciences,Aquaculture; Oyster Reefs; Ecosystem Services; Marine Environment; Sustainability; Bivalve Molluscs; Food Security; Environmental Impact; Shellfish Farming; Global Fisheries,"This cluster of papers explores the impact of aquaculture, particularly oyster farming, on marine ecosystems, food supply, and sustainability. It covers topics such as the role of aquaculture in global seafood production, environmental effects of shellfish farming, ecosystem services provided by oyster reefs, and the potential for integrating seaweed biofiltration in mariculture. The cluster also addresses issues related to food security, ecological engineering in aquaculture, and the influence of aquaculture on marine infectious diseases.",https://en.wikipedia.org/wiki/Aquaculture_environment_interactions
11089,Radioactive contamination and transfer,2306,Global and Planetary Change,23,Environmental Science,3,Physical Sciences,Fukushima Daiichi; nuclear accident; radionuclides; radioactive contamination; environmental impacts; marine radioactivity; radiocaesium; soil contamination; radioactive fallout; health effects,"This cluster of papers focuses on the environmental and health impacts of the Fukushima Daiichi nuclear disaster, including the release and dispersion of radionuclides such as cesium-137 and iodine-131, contamination of soil and marine environments, uptake of radionuclides by plants, and the long-term consequences on wildlife and human health.",https://en.wikipedia.org/wiki/Fukushima_Daiichi_nuclear_disaster
11186,Hydrology and Drought Analysis,2306,Global and Planetary Change,23,Environmental Science,3,Physical Sciences,Drought; Monitoring; Global Warming; Hydrological; Indices; Remote Sensing; Climate Change; Evapotranspiration; Severity; Frequency,"This cluster of papers focuses on the monitoring, assessment, and impacts of drought at a global scale. It covers various aspects such as the development of drought indices, the influence of global warming and climate change on drought severity and frequency, hydrological implications, remote sensing techniques for drought monitoring, and the use of evapotranspiration data. The research also delves into the challenges and future directions in drought assessment.",https://en.wikipedia.org/wiki/Drought_monitoring
11524,Advanced Aircraft Design and Technologies,2306,Global and Planetary Change,23,Environmental Science,3,Physical Sciences,Aviation; Climate Change; Alternative Fuels; Emissions; Aircraft Design; Renewable Jet Fuel; Contrails; Hydrogen Technology; Electric Propulsion; Air Quality,"This cluster of papers explores the intersection of aviation and global climate change, focusing on the impact of aviation emissions, alternative fuels, aircraft design for reduced environmental impact, and technologies such as hydrogen and electric propulsion. It also delves into the effects of contrails, renewable jet fuel production, and the implications for air quality.",https://en.wikipedia.org/wiki/Environmental_impact_of_aviation
11588,Atmospheric and Environmental Gas Dynamics,2306,Global and Planetary Change,23,Environmental Science,3,Physical Sciences,Methane; Emissions; Shale Gas; Atmospheric; Carbon Dioxide; Hydraulic Fracturing; Global Budget; Natural Gas; Water Quality; Satellite Observations,"This cluster of papers focuses on the global methane emissions, particularly related to shale gas development, hydraulic fracturing, and natural gas infrastructure. It also explores the impact of methane on atmospheric composition, carbon dioxide levels, and water quality. The papers discuss measurements, modeling, and implications for environmental and public health.",https://en.wikipedia.org/wiki/Methane_emissions
11753,Forest Management and Policy,2306,Global and Planetary Change,23,Environmental Science,3,Physical Sciences,Forest Carbon Sequestration; Climate Change Impacts; Sustainable Forest Management; Economic Value; Adaptive Management; Biodiversity Conservation; Private Forest Ownership; Carbon Sinks; Timber Production; European Forestry,"This cluster of papers focuses on the impacts of climate change on forest carbon sequestration, sustainable forest management, and the economic value of European forests. It covers topics such as adaptive forest management, biodiversity conservation, private forest ownership, and the role of forests in mitigating climate change through carbon sinks.",https://en.wikipedia.org/wiki/Forest_carbon_sequestration
11963,Impact of Light on Environment and Health,2306,Global and Planetary Change,23,Environmental Science,3,Physical Sciences,Nighttime Light Data; Economic Growth; Light Pollution; Remote Sensing; Population Mapping; Urbanization Dynamics; Artificial Light; Satellite Imagery; Poverty Prediction; Ecological Impacts,"This cluster of papers explores the diverse impacts and applications of nighttime light data, including its use in measuring economic growth, assessing light pollution's ecological effects, predicting poverty, mapping population distribution, and monitoring urbanization dynamics. The research covers a wide range of fields such as remote sensing, environmental science, economics, and public health.",https://en.wikipedia.org/wiki/Night_light
12213,Marine Ecology and Invasive Species,2306,Global and Planetary Change,23,Environmental Science,3,Physical Sciences,Marine Invasions; Biodiversity; Mediterranean Sea; Invasive Species; Global Shipping; Climate Change; Biological Invasions; Hull Fouling; Ballast Water Management; Ecosystem Functioning,"This cluster of papers focuses on the impact of marine invasions and biodiversity loss in the Mediterranean Sea, addressing the threats posed by invasive species, global shipping, climate change, and hull fouling. It explores the implications for ecosystem functioning and emphasizes the importance of effective ballast water management.",https://en.wikipedia.org/wiki/Invasive_species_in_the_Mediterranean_Sea
12615,Climate Change and Geoengineering,2306,Global and Planetary Change,23,Environmental Science,3,Physical Sciences,Geoengineering; Climate Change; Ethics; Solar Radiation Management; Stratospheric Aerosols; Global Governance; Climate Justice; Public Perception; Environmental Ethics; Policy Dilemma,"This cluster of papers focuses on the ethical, governance, and environmental implications of geoengineering as a potential solution to climate change. It explores topics such as solar radiation management, stratospheric aerosol injections, climate justice, public perception, and the ethical dilemmas associated with implementing large-scale engineering interventions to mitigate global warming.",https://en.wikipedia.org/wiki/Climate_engineering
12916,COVID-19 impact on air quality,2306,Global and Planetary Change,23,Environmental Science,3,Physical Sciences,COVID-19; pandemic; air quality; lockdown; environmental impact; sustainability; renewable energy; carbon emissions; climate change; global response,"This cluster of papers explores the impact of the COVID-19 pandemic on global environment, focusing on air quality, carbon emissions, sustainability, and renewable energy. It investigates the effects of lockdown measures on reducing pollution, the potential long-term implications for climate change, and the opportunities for sustainable development in a post-pandemic world.",https://en.wikipedia.org/wiki/Environmental_impact_of_the_COVID-19_pandemic
13203,Environmental Changes in China,2306,Global and Planetary Change,23,Environmental Science,3,Physical Sciences,Land Use Change; Environmental Impact; China; Sustainability; Remote Sensing; Ecosystem Services; Climate Change; Wetland Landscape; Urbanization; Grassland Degradation,"This cluster of papers focuses on the analysis of land use change, its environmental impact, and sustainability in China. It covers topics such as remote sensing, ecosystem services, climate change, wetland landscape, urbanization, and grassland degradation.",https://en.wikipedia.org/wiki/Land_use_change
13318,Diverse Scientific Research in Ukraine,2306,Global and Planetary Change,23,Environmental Science,3,Physical Sciences,Climate Change; Forest Biodiversity; Tourism Industry; Economic Consequences; Environmental Rehabilitation; Plant Species; State Regulation; Healthcare Sector; Financial Markets; Information Theory,"This cluster of papers explores the impact of climate change on forest biodiversity, tourism industry, economic consequences, environmental rehabilitation, plant species, state regulation, healthcare sector, financial markets, and information theory. It covers a wide range of topics related to the effects of climate change on ecosystems and industries.",https://en.wikipedia.org/wiki/Effects_of_climate_change
13377,Ecosystem dynamics and resilience,2306,Global and Planetary Change,23,Environmental Science,3,Physical Sciences,Early-warning Signals; Regime Shifts; Spatial Patterns; Ecosystem Resilience; Climate Tipping Points; Self-Organization; Vegetation Patterning; Bifurcations; Catastrophic Shifts; Ecological Indicators,"This cluster of papers explores early-warning signals and indicators for critical transitions, such as regime shifts and climate tipping points, in ecosystems. It focuses on spatial patterns, self-organization, and resilience in the face of catastrophic shifts, using concepts like bifurcations and ecosystem indicators.",https://en.wikipedia.org/wiki/Regime_shift
13424,"Ukraine: War, Education, Health",2306,Global and Planetary Change,23,Environmental Science,3,Physical Sciences,Anthropocene; population; climate change; education; neuroscience; geological impact; migration; health; sustainability; biodiversity,"This cluster of papers covers a wide range of interdisciplinary topics related to the Anthropocene epoch, including its geological impact, population trends, climate change, education challenges, neuroscience research, migration patterns, and sustainability efforts. The papers reflect a comprehensive exploration of the complex interactions between human activities and the Earth's systems during the proposed Anthropocene epoch.",https://en.wikipedia.org/wiki/Anthropocene
13507,"Literature, Politics, and Exile Studies",2306,Global and Planetary Change,23,Environmental Science,3,Physical Sciences,Climate Change; Global Warming; Public Intellectuals; Environmental Justice; Nanotechnology; Cultural Politics; Coastal Cities; Ethical Dimensions; Exile; Molecular Biology,"This cluster of papers covers a wide range of topics related to global climate change, including discussions on public discourse, environmental justice, nanotechnology, cultural politics, and the ethical dimensions of climate-related decisions. It also delves into the impact of climate change on coastal cities and the experiences of individuals in exile. The cluster reflects a multidisciplinary approach to understanding and addressing the challenges posed by climate change.",https://en.wikipedia.org/wiki/Climate_change
13530,Climate Change and Environmental Impact,2306,Global and Planetary Change,23,Environmental Science,3,Physical Sciences,Climate Change; Global Warming; Sustainability; Renewable Energy; Carbon Emissions; Adaptation Strategies; Biodiversity Conservation; Environmental Policy; Extreme Weather Events; Geo-Spatial Data,"This cluster of papers covers a wide range of topics related to climate change, including its physical science basis, impacts on biodiversity and human health, renewable energy solutions, carbon emissions, adaptation strategies, and environmental policy. The papers also discuss the implications of extreme weather events and the use of geo-spatial data in understanding environmental changes.",https://en.wikipedia.org/wiki/Climate_change
13997,Scientific Research and Studies,2306,Global and Planetary Change,23,Environmental Science,3,Physical Sciences,Climate Change; Adaptation; Sustainable Development; Global Warming; Land Use Planning; Greenhouse Gas Emissions; Remote Sensing; Geographic Information Systems (GIS); Ecological Consequences; Urban Adaptation,"This cluster of papers covers a wide range of topics related to the impacts of climate change, including adaptation strategies, sustainable development, greenhouse gas emissions, land use planning, and ecological consequences. It also explores the challenges and opportunities for urban adaptation to climate change, as well as the role of remote sensing and GIS in regional geomorphological mapping for land use planning.",https://en.wikipedia.org/wiki/Climate_change
14279,Academic Research and Education Studies,2306,Global and Planetary Change,23,Environmental Science,3,Physical Sciences,Environmental History; Global Crisis; Climate Change; Social Equity; Human Resources; Professional Power; Information Technology; Open Access; Cultural Change; Sustainability Ethics,"This cluster of papers explores the environmental history of the twentieth century, focusing on global crises, climate change, social equity, human resources management, professional power, information technology, open access, cultural change, and sustainability ethics.",https://en.wikipedia.org/wiki/Environmental_history
14296,Climate Change and Sustainable Development,2306,Global and Planetary Change,23,Environmental Science,3,Physical Sciences,Climate Change; Sustainable Development; Energy Policy; Environmental Policy; Water Resources; Carbon Footprint; Urban Planning; Renewable Energy; Flood Risk; Emissions Trading,"This cluster of papers focuses on the intersection of climate change and sustainable development, covering topics such as energy policy, environmental policy, water resources, carbon footprint, urban planning, renewable energy, and flood risk. It explores the challenges and potential solutions related to climate change and its impact on various aspects of human society and the environment.",https://en.wikipedia.org/wiki/Climate_change_and_sustainable_development
14329,Science and Climate Studies,2306,Global and Planetary Change,23,Environmental Science,3,Physical Sciences,Climate Change; Environmental Science; GIS; Soil Moisture; Remote Sensing; Carbon Cycle; Biodiversity; Sustainability; Greenhouse Gas Emissions; Permafrost Degradation,"This cluster of papers covers a wide range of topics related to climate change, environmental science, and sustainability. It includes research on soil moisture, carbon cycle, greenhouse gas emissions, biodiversity, permafrost degradation, and the use of GIS and remote sensing in environmental studies.",https://en.wikipedia.org/wiki/Climate_change
10435,Environmental Impact and Sustainability,2305,Environmental Engineering,23,Environmental Science,3,Physical Sciences,Life Cycle Assessment; Environmental Impact; Carbon Footprint; Water Footprint; Embodied Energy; Input-Output Analysis; Decomposition Analysis; Sustainability Assessment; Global Trade; Greenhouse Gas Emissions,"This cluster of papers focuses on life cycle assessment (LCA) and environmental impact analysis, with a particular emphasis on carbon and water footprints, embodied energy, input-output analysis, decomposition analysis, and sustainability assessment. It explores the global trade implications, greenhouse gas emissions, and the challenges and opportunities for carbon neutrality in various regions. The papers also address the socioeconomic drivers of emissions and the potential impacts of industrial structure on energy consumption and CO2 emissions.",https://en.wikipedia.org/wiki/Life-cycle_assessment
10766,Urban Heat Island Mitigation,2305,Environmental Engineering,23,Environmental Science,3,Physical Sciences,Urban Heat Island; Green Roofs; Land Surface Temperature; Remote Sensing; Urban Climate; Thermal Comfort; Energy Consumption; Vegetation; Cooling Strategies; Climate Change,"This cluster of papers focuses on the phenomenon of urban heat islands, the impact of urbanization and land-use change on climate, and various strategies to mitigate the heat island effect in urban environments. It covers topics such as green roofs, remote sensing of land surface temperature, urban climate modeling, and the role of vegetation in reducing urban heat. The papers also discuss the implications of urban heat islands on energy consumption, thermal comfort, and climate change.",https://en.wikipedia.org/wiki/Urban_heat_island
10770,Soil Geostatistics and Mapping,2305,Environmental Engineering,23,Environmental Science,3,Physical Sciences,Digital Soil Mapping; Geostatistics; Remote Sensing; Soil Properties; Spectroscopy; Spatial Interpolation; Machine Learning; Soil Security; Global Soil Information; Terrain Analysis,"This cluster of papers represents advances in digital soil mapping techniques, including the use of geostatistics, remote sensing, spectroscopy, and machine learning for mapping and predicting soil properties. The focus is on spatial interpolation, global soil information, and the application of these techniques for soil security and terrain analysis.",https://en.wikipedia.org/wiki/Digital_soil_mapping
10894,Groundwater flow and contamination studies,2305,Environmental Engineering,23,Environmental Science,3,Physical Sciences,Groundwater Flow; Transport Modeling; Fractured Geological Media; Hydraulic Tomography; Surface Water Interactions; Non-Fickian Transport; Geological Heterogeneity; Reactive Transport; Streambed Temperatures; Inverse Modeling,"This cluster of papers focuses on the modeling and analysis of groundwater flow and transport, with an emphasis on fractured geological media, surface water interactions, non-Fickian transport behavior, and the use of innovative techniques such as hydraulic tomography and distributed temperature sensing. The papers also cover topics related to reactive transport, geological heterogeneity, and inverse modeling for characterizing groundwater systems.",https://en.wikipedia.org/wiki/Groundwater_flow_modeling
11119,Urban Stormwater Management Solutions,2305,Environmental Engineering,23,Environmental Science,3,Physical Sciences,Urban Stormwater Management; Sustainable Drainage Systems; Low Impact Development Practices; Bioretention Technology; Urban Hydrology; Water Quality; Impervious Surfaces; Rainwater Harvesting; Pollutant Removal; Climate Change Impact,"This cluster of papers focuses on urban stormwater management, sustainable drainage systems, and the impact of urbanization on hydrology and water quality. It covers topics such as low impact development practices, bioretention technology, the effects of impervious surfaces, rainwater harvesting, pollutant removal, and the influence of climate change on urban drainage systems.",https://en.wikipedia.org/wiki/Sustainable_drainage_system
11164,Remote Sensing and LiDAR Applications,2305,Environmental Engineering,23,Environmental Science,3,Physical Sciences,Lidar Remote Sensing; Forest Carbon Stocks; Aboveground Biomass; Tree Height Estimation; Global Forest Mapping; Airborne Laser Scanning; Terrestrial Laser Scanning; Forest Inventory; Biomass Estimation; Canopy Structure,"This cluster of papers focuses on the use of Lidar remote sensing technology for mapping and assessing various forest attributes such as carbon stocks, aboveground biomass, tree height, and canopy structure at global and regional scales. The papers cover techniques like airborne and terrestrial laser scanning, data fusion, individual tree detection, and biomass estimation, highlighting the importance of Lidar in sustainable forest management and ecological research.",https://en.wikipedia.org/wiki/Lidar
11231,Microbial Fuel Cells and Bioremediation,2305,Environmental Engineering,23,Environmental Science,3,Physical Sciences,Microbial Fuel Cells; Extracellular Electron Transfer; Electrogenic Bacteria; Electricity Generation; Bioelectrochemical Systems; Wastewater Treatment; Electron Transfer Mechanisms; Shewanella and Geobacter; Nanowires; Hydrogen Production,"This cluster of papers focuses on the technology and methodology of microbial fuel cells, with an emphasis on extracellular electron transfer, electrogenic bacteria such as Shewanella and Geobacter, electricity generation, bioelectrochemical systems, wastewater treatment, electron transfer mechanisms, and hydrogen production.",https://en.wikipedia.org/wiki/Microbial_fuel_cell_technology
11302,CO2 Sequestration and Geologic Interactions,2305,Environmental Engineering,23,Environmental Science,3,Physical Sciences,CO2 Sequestration; Geological Storage; Carbon Capture; Mineral Carbonation; Geochemical Modeling; Saline Aquifers; Reactive Transport; Caprock Integrity; Deep Sedimentary Formations; Weathering Rates,"This cluster of papers focuses on the geological storage of carbon dioxide (CO2) as a method for mitigating climate change. It covers topics such as CO2 sequestration, mineral carbonation, reactive transport modeling, caprock integrity, and the role of saline aquifers in storing CO2. The papers explore the potential of deep sedimentary formations for long-term storage and investigate the geochemical processes involved in CO2 capture and storage.",https://en.wikipedia.org/wiki/Carbon_dioxide_sequestration
11312,Soil Moisture and Remote Sensing,2305,Environmental Engineering,23,Environmental Science,3,Physical Sciences,Remote Sensing; Soil Moisture; Satellite Observations; Data Assimilation; Hydrological Modeling; Global Monitoring; Microwave Retrieval; Spatial Variability; Temporal Dynamics; Validation,"This cluster of papers focuses on the remote sensing of soil moisture using satellite observations, data assimilation techniques, and hydrological modeling. It explores the spatial variability, temporal dynamics, and validation of soil moisture measurements at global scales. The research aims to improve our understanding of soil moisture patterns and their implications for water resource management.",https://en.wikipedia.org/wiki/Soil_moisture
11371,Wind and Air Flow Studies,2305,Environmental Engineering,23,Environmental Science,3,Physical Sciences,CFD Simulation; Urban Microclimate; Air Quality; Pedestrian Wind Comfort; Turbulent Flow; Building Ventilation; Atmospheric Dispersion; Large-Eddy Simulation; Street Canyon; Boundary Layer,"This cluster of papers focuses on the modeling and simulation of urban wind environments, air quality, and atmospheric dispersion. It covers topics such as CFD simulation, urban microclimate, pedestrian wind comfort, turbulent flow, building ventilation, and boundary layer dynamics.",https://en.wikipedia.org/wiki/Urban_microclimate
11490,Hydrological Forecasting Using AI,2305,Environmental Engineering,23,Environmental Science,3,Physical Sciences,Machine Learning; Hydrology; Forecasting; Artificial Neural Networks; Water Resources; Rainfall-Runoff Modeling; Support Vector Machines; Wavelet Analysis; Model Performance; Groundwater Level Forecasting,"This cluster of papers focuses on the application of machine learning methods, such as artificial neural networks, support vector machines, and wavelet analysis, in hydrological modeling and forecasting for water resources management. The papers cover topics including rainfall-runoff modeling, groundwater level forecasting, river flow prediction, and water quality modeling.",https://en.wikipedia.org/wiki/Hydrological_modeling
12120,Air Quality Monitoring and Forecasting,2305,Environmental Engineering,23,Environmental Science,3,Physical Sciences,Air Quality Monitoring; Low-Cost Sensors; Neural Networks; Forecasting; Particulate Matter; Urban Environment; IoT; Machine Learning; Environmental Monitoring; Sensor Network,"This cluster of papers focuses on the advances in low-cost air quality monitoring systems, utilizing technologies such as neural networks, forecasting models, and IoT-based sensor networks to monitor particulate matter and pollutants in urban environments. The research explores the application of machine learning and environmental monitoring techniques to improve the accuracy and accessibility of air quality data.",https://en.wikipedia.org/wiki/Air_quality_monitoring
12126,Maritime Transport Emissions and Efficiency,2305,Environmental Engineering,23,Environmental Science,3,Physical Sciences,Emissions; Maritime Transportation; Environmental Impact; Shipping; Fuel Consumption; Air Quality; Climate Change; Ship Propulsion; Emission Control Areas; Alternative Fuels,"This cluster of papers focuses on the environmental impact of maritime transportation emissions, including the assessment of emissions from ships, the effects on air quality and climate change, fuel consumption optimization, and the exploration of alternative fuels and propulsion systems. It also addresses the challenges and potential solutions for reducing emissions in port areas and along shipping routes.",https://en.wikipedia.org/wiki/Environmental_impact_of_shipping
12247,Microbial Applications in Construction Materials,2305,Environmental Engineering,23,Environmental Science,3,Physical Sciences,Microbial Carbonate Precipitation; Soil Improvement; Self-Healing Concrete; Biocementation; Ureolytic Bacteria; Calcite Precipitation; Geotechnical Engineering; Biomineralization; Bacterial Urease; Sustainable Construction,"This cluster of papers focuses on the use of microbial carbonate precipitation, particularly through the action of ureolytic bacteria, for soil improvement and self-healing concrete in construction. It explores biocementation, calcite precipitation, and biomineralization as sustainable techniques in geotechnical engineering, aiming to enhance the durability and strength of construction materials.",https://en.wikipedia.org/wiki/Microbial_induced_calcite_precipitation
12543,Groundwater and Watershed Analysis,2305,Environmental Engineering,23,Environmental Science,3,Physical Sciences,Groundwater Potential; Remote Sensing; GIS; Machine Learning Models; Morphometric Analysis; Hydrological Analysis; Artificial Recharge; Multi-Criteria Decision Analysis; Geospatial Technology; Watershed Prioritization,"This cluster of papers focuses on the mapping and assessment of groundwater potential zones using a variety of techniques including remote sensing, GIS, machine learning models, morphometric analysis, and hydrological analysis. The studies also explore methods for artificial recharge, multi-criteria decision analysis, and watershed prioritization to support sustainable groundwater management.",https://en.wikipedia.org/wiki/Groundwater_modeling
12643,Sustainability and Ecological Systems Analysis,2305,Environmental Engineering,23,Environmental Science,3,Physical Sciences,Urban Metabolism; Emergy Analysis; Ecological Network Analysis; Sustainability Assessment; Energy Flow; Material Flow; Ecosystem Dynamics; Quantifying Sustainability; Environmental Accounting; Resource Management,"This cluster of papers focuses on the study of urban metabolism, including energy and material flows, sustainability assessment, emergy analysis, ecological network analysis, and the quantification of sustainability in urban environments. It explores the dynamics of urban ecosystems, resource management, and environmental accounting to support sustainable urban development.",https://en.wikipedia.org/wiki/Urban_metabolism
12838,Photovoltaic Systems and Sustainability,2305,Environmental Engineering,23,Environmental Science,3,Physical Sciences,Solar Energy; Life Cycle Assessment; Photovoltaic Systems; Land Use; Recycling; Agrivoltaic Systems; Energy Payback Time; Greenhouse Gas Emissions; End-of-Life Management; Renewable Energy,"This cluster of papers focuses on the environmental impacts, life cycle assessment, energy payback time, and greenhouse gas emissions of solar energy technologies, particularly photovoltaic systems. It also explores the integration of solar panels with agriculture (agrivoltaic systems) and the recycling and end-of-life management of photovoltaic modules.",https://en.wikipedia.org/wiki/Solar_energy_impact_on_environment
13148,Environmental and Air Quality Management,2305,Environmental Engineering,23,Environmental Science,3,Physical Sciences,Air Quality Management; Statistics; Local Government; Environmental Policy; SPSS; Climate Change; Sustainability; Urbanization; Economic Development; Health Impact,"This cluster of papers focuses on the management and policy development related to air quality, encompassing areas such as statistics, local government involvement, environmental policy, SPSS usage, climate change, sustainability, urbanization, economic development, and health impact.",https://en.wikipedia.org/wiki/Air_pollution
13517,Environmental and Industrial Safety,2305,Environmental Engineering,23,Environmental Science,3,Physical Sciences,Environmental Risk Analysis; Air Pollution; Energy Costs; Renewable Energy; Fire Detection; Structural Models; Nuclear Power Plants; Water Quality Monitoring; Smart Grid Technology; Composite Materials,"This cluster of papers focuses on the probabilistic analysis of environmental risks and solutions, including topics such as air pollution, energy costs, renewable energy, fire detection, structural models, nuclear power plants, water quality monitoring, smart grid technology, and composite materials.",https://en.wikipedia.org/wiki/Environmental_risk_analysis
10236,Aquatic Ecosystems and Phytoplankton Dynamics,2304,Environmental Chemistry,23,Environmental Science,3,Physical Sciences,Eutrophication; Harmful Algal Blooms; Cyanobacteria; Nutrient Control; Climate Change; Freshwater Ecosystems; Toxins; Phosphorus; Lake Management; Water Quality,"This cluster of papers focuses on the phenomenon of eutrophication in freshwater and coastal marine ecosystems, particularly its role in promoting harmful algal blooms dominated by cyanobacteria. The papers discuss the links between eutrophication, climate change, nutrient control, and the management of lakes and reservoirs to mitigate the impacts of harmful algal blooms. Additionally, they explore the ecological and health implications of toxins produced by cyanobacteria in the context of eutrophication.",https://en.wikipedia.org/wiki/Eutrophication
10710,Arsenic contamination and mitigation,2304,Environmental Chemistry,23,Environmental Science,3,Physical Sciences,Arsenic; Water; Contamination; Groundwater; Toxicity; Removal; Speciation; Health Effects; Rice; Adsorption,"This cluster of papers focuses on the occurrence, behavior, toxicity, and remediation of arsenic in natural waters, with a particular emphasis on groundwater contamination. It covers topics such as arsenic speciation, health effects, plant uptake, adsorption mechanisms, and the development of removal techniques.",https://en.wikipedia.org/wiki/Arsenic_contamination_of_groundwater
10995,Methane Hydrates and Related Phenomena,2304,Environmental Chemistry,23,Environmental Science,3,Physical Sciences,Methane Oxidation; Anaerobic; Gas Hydrates; Microbial Communities; Subseafloor Sediments; Biogeochemistry; Archaea; Nitrite-Driven; Denitrification; Marine Methane Biogeochemistry,"This cluster of papers focuses on the anaerobic oxidation of methane, particularly in relation to gas hydrates, microbial communities in subseafloor sediments, and the biogeochemical processes involved. It explores the role of archaea, nitrite-driven methane oxidation, and denitrification in marine environments.",https://en.wikipedia.org/wiki/Anaerobic_oxidation_of_methane
